"block","animal_ID","lid_TP2","block_label"
"4","1",0.903,"TEST_101_120"
"4","1",1.04,"TEST_101_120"
"4","1",1.042,"TEST_101_120"
"4","1",1.021,"TEST_101_120"
"4","1",1.049,"TEST_101_120"
"4","1",1.094,"TEST_101_120"
"4","1",1.014,"TEST_101_120"
"5","1",0.957,"TEST_121_140"
"5","1",1.051,"TEST_121_140"
"5","1",0.954,"TEST_121_140"
"5","1",1.087,"TEST_121_140"
"5","1",1.034,"TEST_121_140"
"5","1",1.084,"TEST_121_140"
"5","1",0.982,"TEST_121_140"
"5","1",1.063,"TEST_121_140"
"5","1",0.88,"TEST_121_140"
"5","1",1.047,"TEST_121_140"
"5","1",1.423,"TEST_121_140"
"5","1",1.023,"TEST_121_140"
"5","1",1.081,"TEST_121_140"
"5","1",0.981,"TEST_121_140"
"5","1",1.059,"TEST_121_140"
"5","1",0.989,"TEST_121_140"
"5","1",1.002,"TEST_121_140"
"5","1",0.995,"TEST_121_140"
"5","1",0.976,"TEST_121_140"
"6","1",0.972,"TEST_141_160"
"6","1",1.074,"TEST_141_160"
"6","1",0.987,"TEST_141_160"
"6","1",1.045,"TEST_141_160"
"6","1",0.892,"TEST_141_160"
"6","1",1.009,"TEST_141_160"
"6","1",1.275,"TEST_141_160"
"6","1",1.065,"TEST_141_160"
"6","1",1.028,"TEST_141_160"
"6","1",1.487,"TEST_141_160"
"6","1",0.974,"TEST_141_160"
"6","1",1.027,"TEST_141_160"
"6","1",1.158,"TEST_141_160"
"6","1",0.965,"TEST_141_160"
"6","1",1.098,"TEST_141_160"
"6","1",0.96,"TEST_141_160"
"6","1",1.285,"TEST_141_160"
"6","1",1.06,"TEST_141_160"
"1","2",1.141,"PRE"
"1","2",1.09,"PRE"
"1","2",1.056,"PRE"
"1","2",1.071,"PRE"
"1","2",1.033,"PRE"
"1","2",1.05,"PRE"
"1","2",1.027,"PRE"
"1","2",1.112,"PRE"
"1","2",1.076,"PRE"
"1","2",1.053,"PRE"
"1","2",0.992,"PRE"
"1","2",1.04,"PRE"
"1","2",1.094,"PRE"
"1","2",0.972,"PRE"
"1","2",1.048,"PRE"
"1","2",1.093,"PRE"
"1","2",1.029,"PRE"
"1","2",1.074,"PRE"
"1","2",1.016,"PRE"
"1","2",1.021,"PRE"
"1","2",0.991,"PRE"
"1","2",1.267,"PRE"
"1","2",1.148,"PRE"
"1","2",1.077,"PRE"
"1","2",1.134,"PRE"
"1","2",1.376,"PRE"
"1","2",0.965,"PRE"
"1","2",1.019,"PRE"
"1","2",0.992,"PRE"
"3","2",1.011,"TEST_81_100"
"3","2",0.983,"TEST_81_100"
"3","2",1.014,"TEST_81_100"
"3","2",1.025,"TEST_81_100"
"3","2",0.979,"TEST_81_100"
"3","2",0.98,"TEST_81_100"
"3","2",1.017,"TEST_81_100"
"3","2",1.046,"TEST_81_100"
"3","2",0.957,"TEST_81_100"
"3","2",0.986,"TEST_81_100"
"3","2",0.973,"TEST_81_100"
"3","2",0.989,"TEST_81_100"
"3","2",1.03,"TEST_81_100"
"3","2",0.965,"TEST_81_100"
"3","2",1.067,"TEST_81_100"
"3","2",1.557,"TEST_81_100"
"3","2",1.587,"TEST_81_100"
"3","2",1.018,"TEST_81_100"
"4","2",0.942,"TEST_101_120"
"4","2",0.997,"TEST_101_120"
"4","2",0.976,"TEST_101_120"
"4","2",1.282,"TEST_101_120"
"4","2",1.148,"TEST_101_120"
"4","2",1.019,"TEST_101_120"
"4","2",0.923,"TEST_101_120"
"4","2",1.138,"TEST_101_120"
"4","2",1.022,"TEST_101_120"
"4","2",1.015,"TEST_101_120"
"4","2",0.942,"TEST_101_120"
"4","2",0.923,"TEST_101_120"
"4","2",1.046,"TEST_101_120"
"4","2",0.968,"TEST_101_120"
"4","2",0.904,"TEST_101_120"
"4","2",0.972,"TEST_101_120"
"4","2",0.938,"TEST_101_120"
"5","2",1.007,"TEST_121_140"
"5","2",0.988,"TEST_121_140"
"5","2",0.993,"TEST_121_140"
"5","2",1.033,"TEST_121_140"
"5","2",1.053,"TEST_121_140"
"5","2",0.979,"TEST_121_140"
"5","2",1.044,"TEST_121_140"
"5","2",1.467,"TEST_121_140"
"5","2",1.028,"TEST_121_140"
"5","2",1.063,"TEST_121_140"
"5","2",0.981,"TEST_121_140"
"5","2",1.004,"TEST_121_140"
"5","2",0.989,"TEST_121_140"
"5","2",1.001,"TEST_121_140"
"5","2",1.011,"TEST_121_140"
"5","2",0.968,"TEST_121_140"
"5","2",0.992,"TEST_121_140"
"5","2",1.005,"TEST_121_140"
"5","2",0.908,"TEST_121_140"
"6","2",0.97,"TEST_141_160"
"6","2",0.985,"TEST_141_160"
"6","2",1.065,"TEST_141_160"
"6","2",1.004,"TEST_141_160"
"6","2",1.016,"TEST_141_160"
"6","2",1.08,"TEST_141_160"
"6","2",0.997,"TEST_141_160"
"6","2",1.003,"TEST_141_160"
"6","2",1.037,"TEST_141_160"
"6","2",0.976,"TEST_141_160"
"6","2",1.074,"TEST_141_160"
"6","2",1.076,"TEST_141_160"
"6","2",1.138,"TEST_141_160"
"6","2",0.933,"TEST_141_160"
"6","2",1.107,"TEST_141_160"
"6","2",0.987,"TEST_141_160"
"6","2",0.992,"TEST_141_160"
"6","2",0.969,"TEST_141_160"
"6","2",1.041,"TEST_141_160"
"1","3",1.067,"PRE"
"1","3",0.958,"PRE"
"1","3",0.97,"PRE"
"1","3",0.986,"PRE"
"1","3",1.11,"PRE"
"1","3",1.042,"PRE"
"1","3",0.992,"PRE"
"1","3",0.959,"PRE"
"1","3",0.968,"PRE"
"1","3",1.069,"PRE"
"1","3",0.913,"PRE"
"1","3",1.073,"PRE"
"1","3",0.96,"PRE"
"1","3",0.986,"PRE"
"1","3",1.018,"PRE"
"1","3",0.972,"PRE"
"1","3",0.97,"PRE"
"1","3",1.011,"PRE"
"1","3",0.968,"PRE"
"1","3",0.992,"PRE"
"1","3",0.972,"PRE"
"1","3",0.933,"PRE"
"1","3",1.033,"PRE"
"1","3",1.002,"PRE"
"1","3",1.041,"PRE"
"1","3",0.911,"PRE"
"1","3",1.04,"PRE"
"1","3",1.015,"PRE"
"1","3",0.981,"PRE"
"3","3",0.972,"TEST_81_100"
"3","3",0.968,"TEST_81_100"
"3","3",0.982,"TEST_81_100"
"3","3",0.984,"TEST_81_100"
"3","3",0.982,"TEST_81_100"
"3","3",0.99,"TEST_81_100"
"3","3",0.956,"TEST_81_100"
"3","3",0.987,"TEST_81_100"
"3","3",0.975,"TEST_81_100"
"3","3",0.972,"TEST_81_100"
"3","3",0.97,"TEST_81_100"
"3","3",0.965,"TEST_81_100"
"3","3",0.987,"TEST_81_100"
"3","3",0.96,"TEST_81_100"
"3","3",0.981,"TEST_81_100"
"3","3",0.984,"TEST_81_100"
"3","3",0.93,"TEST_81_100"
"3","3",0.987,"TEST_81_100"
"3","3",0.98,"TEST_81_100"
"3","3",0.965,"TEST_81_100"
"4","3",0.926,"TEST_101_120"
"4","3",0.982,"TEST_101_120"
"4","3",0.848,"TEST_101_120"
"4","3",0.943,"TEST_101_120"
"4","3",0.929,"TEST_101_120"
"4","3",1.001,"TEST_101_120"
"4","3",0.954,"TEST_101_120"
"4","3",0.944,"TEST_101_120"
"4","3",0.989,"TEST_101_120"
"4","3",0.962,"TEST_101_120"
"4","3",0.951,"TEST_101_120"
"4","3",1.1,"TEST_101_120"
"4","3",0.944,"TEST_101_120"
"4","3",0.975,"TEST_101_120"
"4","3",0.982,"TEST_101_120"
"4","3",0.979,"TEST_101_120"
"4","3",0.992,"TEST_101_120"
"4","3",0.963,"TEST_101_120"
"4","3",0.957,"TEST_101_120"
"4","3",1.017,"TEST_101_120"
"5","3",0.971,"TEST_121_140"
"5","3",0.975,"TEST_121_140"
"5","3",1.031,"TEST_121_140"
"5","3",0.936,"TEST_121_140"
"5","3",1.012,"TEST_121_140"
"5","3",1.003,"TEST_121_140"
"5","3",0.998,"TEST_121_140"
"5","3",0.89,"TEST_121_140"
"5","3",1.006,"TEST_121_140"
"5","3",0.919,"TEST_121_140"
"5","3",1.05,"TEST_121_140"
"5","3",0.989,"TEST_121_140"
"5","3",0.977,"TEST_121_140"
"5","3",0.997,"TEST_121_140"
"5","3",1.02,"TEST_121_140"
"5","3",0.98,"TEST_121_140"
"5","3",0.927,"TEST_121_140"
"5","3",1.039,"TEST_121_140"
"5","3",1.003,"TEST_121_140"
"5","3",1.011,"TEST_121_140"
"6","3",0.94,"TEST_141_160"
"6","3",0.946,"TEST_141_160"
"6","3",0.97,"TEST_141_160"
"6","3",0.997,"TEST_141_160"
"6","3",1,"TEST_141_160"
"6","3",1.098,"TEST_141_160"
"6","3",1.013,"TEST_141_160"
"6","3",0.999,"TEST_141_160"
"6","3",1.054,"TEST_141_160"
"6","3",0.985,"TEST_141_160"
"6","3",1.006,"TEST_141_160"
"6","3",0.941,"TEST_141_160"
"6","3",0.982,"TEST_141_160"
"6","3",0.856,"TEST_141_160"
"6","3",0.985,"TEST_141_160"
"6","3",0.972,"TEST_141_160"
"6","3",0.956,"TEST_141_160"
"6","3",0.948,"TEST_141_160"
"6","3",0.86,"TEST_141_160"
"6","3",0.96,"TEST_141_160"
"1","4",1.037,"PRE"
"1","4",0.945,"PRE"
"1","4",0.927,"PRE"
"1","4",1.021,"PRE"
"1","4",1.04,"PRE"
"1","4",0.997,"PRE"
"1","4",1.086,"PRE"
"1","4",1.06,"PRE"
"1","4",1.08,"PRE"
"1","4",0.98,"PRE"
"1","4",0.926,"PRE"
"1","4",1.049,"PRE"
"1","4",1.015,"PRE"
"1","4",0.954,"PRE"
"1","4",0.978,"PRE"
"1","4",1.054,"PRE"
"1","4",1.101,"PRE"
"1","4",1.032,"PRE"
"1","4",1.048,"PRE"
"1","4",0.878,"PRE"
"1","4",0.987,"PRE"
"1","4",1.057,"PRE"
"1","4",1.049,"PRE"
"1","4",0.957,"PRE"
"1","4",0.969,"PRE"
"1","4",0.977,"PRE"
"1","4",1.002,"PRE"
"1","4",1.072,"PRE"
"1","4",0.965,"PRE"
"1","4",1.024,"PRE"
"3","4",1.198,"TEST_81_100"
"3","4",0.906,"TEST_81_100"
"3","4",1.001,"TEST_81_100"
"3","4",0.891,"TEST_81_100"
"3","4",0.841,"TEST_81_100"
"3","4",1.085,"TEST_81_100"
"3","4",1.133,"TEST_81_100"
"3","4",0.833,"TEST_81_100"
"3","4",0.871,"TEST_81_100"
"3","4",1.031,"TEST_81_100"
"3","4",1.05,"TEST_81_100"
"3","4",0.981,"TEST_81_100"
"3","4",1.115,"TEST_81_100"
"3","4",1.066,"TEST_81_100"
"3","4",0.923,"TEST_81_100"
"3","4",0.843,"TEST_81_100"
"3","4",1.273,"TEST_81_100"
"3","4",1.063,"TEST_81_100"
"3","4",0.958,"TEST_81_100"
"4","4",1.851,"TEST_101_120"
"4","4",1.011,"TEST_101_120"
"4","4",1.446,"TEST_101_120"
"4","4",1.226,"TEST_101_120"
"4","4",1.043,"TEST_101_120"
"4","4",0.901,"TEST_101_120"
"4","4",1.079,"TEST_101_120"
"4","4",0.957,"TEST_101_120"
"4","4",1.021,"TEST_101_120"
"4","4",1.056,"TEST_101_120"
"4","4",1.149,"TEST_101_120"
"4","4",0.969,"TEST_101_120"
"4","4",0.998,"TEST_101_120"
"4","4",1.059,"TEST_101_120"
"4","4",1.096,"TEST_101_120"
"4","4",1.054,"TEST_101_120"
"5","4",0.946,"TEST_121_140"
"5","4",0.947,"TEST_121_140"
"5","4",1.017,"TEST_121_140"
"5","4",0.957,"TEST_121_140"
"5","4",0.958,"TEST_121_140"
"5","4",1.031,"TEST_121_140"
"5","4",0.904,"TEST_121_140"
"5","4",1.116,"TEST_121_140"
"5","4",0.993,"TEST_121_140"
"5","4",0.974,"TEST_121_140"
"5","4",1.018,"TEST_121_140"
"5","4",0.98,"TEST_121_140"
"5","4",1.036,"TEST_121_140"
"5","4",1.02,"TEST_121_140"
"5","4",1.028,"TEST_121_140"
"5","4",0.989,"TEST_121_140"
"5","4",1.046,"TEST_121_140"
"5","4",1.042,"TEST_121_140"
"6","4",0.954,"TEST_141_160"
"6","4",1.1,"TEST_141_160"
"6","4",0.886,"TEST_141_160"
"6","4",0.836,"TEST_141_160"
"6","4",0.973,"TEST_141_160"
"6","4",1.025,"TEST_141_160"
"6","4",1.348,"TEST_141_160"
"6","4",1.027,"TEST_141_160"
"6","4",1.439,"TEST_141_160"
"6","4",1.139,"TEST_141_160"
"6","4",1.001,"TEST_141_160"
"6","4",1.044,"TEST_141_160"
"6","4",0.981,"TEST_141_160"
"6","4",1.137,"TEST_141_160"
"6","4",1.473,"TEST_141_160"
"6","4",1.026,"TEST_141_160"
"6","4",1.021,"TEST_141_160"
"6","4",1.242,"TEST_141_160"
"1","5",1.013,"PRE"
"1","5",1.028,"PRE"
"1","5",0.906,"PRE"
"1","5",1.07,"PRE"
"1","5",1.122,"PRE"
"1","5",1.195,"PRE"
"1","5",1.036,"PRE"
"1","5",1.072,"PRE"
"1","5",0.938,"PRE"
"1","5",1.009,"PRE"
"1","5",0.891,"PRE"
"1","5",0.998,"PRE"
"1","5",0.918,"PRE"
"1","5",1.062,"PRE"
"1","5",1.216,"PRE"
"1","5",0.962,"PRE"
"1","5",0.966,"PRE"
"1","5",0.845,"PRE"
"1","5",0.997,"PRE"
"1","5",1.097,"PRE"
"1","5",0.869,"PRE"
"1","5",1.04,"PRE"
"1","5",1.027,"PRE"
"1","5",1.08,"PRE"
"1","5",0.895,"PRE"
"1","5",0.972,"PRE"
"1","5",1.005,"PRE"
"1","5",1.169,"PRE"
"3","5",0.833,"TEST_81_100"
"3","5",1.217,"TEST_81_100"
"3","5",0.985,"TEST_81_100"
"3","5",0.938,"TEST_81_100"
"3","5",0.72,"TEST_81_100"
"3","5",1.005,"TEST_81_100"
"3","5",0.947,"TEST_81_100"
"3","5",0.835,"TEST_81_100"
"3","5",0.66,"TEST_81_100"
"3","5",0.853,"TEST_81_100"
"3","5",0.904,"TEST_81_100"
"3","5",0.812,"TEST_81_100"
"3","5",1.574,"TEST_81_100"
"3","5",0.811,"TEST_81_100"
"3","5",0.938,"TEST_81_100"
"3","5",0.831,"TEST_81_100"
"3","5",0.739,"TEST_81_100"
"3","5",1.157,"TEST_81_100"
"3","5",1.166,"TEST_81_100"
"4","5",0.665,"TEST_101_120"
"4","5",0.705,"TEST_101_120"
"4","5",1.049,"TEST_101_120"
"4","5",1.072,"TEST_101_120"
"4","5",0.91,"TEST_101_120"
"4","5",0.689,"TEST_101_120"
"4","5",1.004,"TEST_101_120"
"4","5",0.959,"TEST_101_120"
"4","5",0.971,"TEST_101_120"
"4","5",0.983,"TEST_101_120"
"4","5",0.961,"TEST_101_120"
"4","5",0.831,"TEST_101_120"
"4","5",0.898,"TEST_101_120"
"4","5",0.862,"TEST_101_120"
"4","5",1.016,"TEST_101_120"
"4","5",1.125,"TEST_101_120"
"4","5",0.947,"TEST_101_120"
"4","5",1.227,"TEST_101_120"
"4","5",1.136,"TEST_101_120"
"4","5",0.929,"TEST_101_120"
"5","5",1.107,"TEST_121_140"
"5","5",0.915,"TEST_121_140"
"5","5",1.056,"TEST_121_140"
"5","5",0.882,"TEST_121_140"
"5","5",0.664,"TEST_121_140"
"5","5",0.977,"TEST_121_140"
"5","5",0.955,"TEST_121_140"
"5","5",0.86,"TEST_121_140"
"5","5",0.915,"TEST_121_140"
"5","5",0.835,"TEST_121_140"
"5","5",0.507,"TEST_121_140"
"5","5",1.958,"TEST_121_140"
"5","5",1.504,"TEST_121_140"
"5","5",0.682,"TEST_121_140"
"5","5",0.93,"TEST_121_140"
"5","5",1.217,"TEST_121_140"
"6","5",0.943,"TEST_141_160"
"6","5",1.017,"TEST_141_160"
"6","5",0.756,"TEST_141_160"
"6","5",1.045,"TEST_141_160"
"6","5",0.81,"TEST_141_160"
"6","5",0.903,"TEST_141_160"
"6","5",0.95,"TEST_141_160"
"6","5",0.863,"TEST_141_160"
"6","5",1,"TEST_141_160"
"6","5",1.007,"TEST_141_160"
"6","5",0.984,"TEST_141_160"
"6","5",1.11,"TEST_141_160"
"6","5",0.944,"TEST_141_160"
"6","5",0.99,"TEST_141_160"
"6","5",0.976,"TEST_141_160"
"6","5",0.964,"TEST_141_160"
"6","5",0.994,"TEST_141_160"
"6","5",1.006,"TEST_141_160"
"1","6",1.001,"PRE"
"1","6",0.684,"PRE"
"1","6",1.024,"PRE"
"1","6",1.057,"PRE"
"1","6",1.016,"PRE"
"1","6",0.906,"PRE"
"1","6",1.057,"PRE"
"1","6",1.004,"PRE"
"1","6",0.942,"PRE"
"1","6",0.976,"PRE"
"1","6",0.996,"PRE"
"1","6",0.959,"PRE"
"1","6",0.906,"PRE"
"1","6",0.923,"PRE"
"1","6",0.948,"PRE"
"1","6",0.86,"PRE"
"1","6",1.001,"PRE"
"1","6",0.85,"PRE"
"1","6",0.913,"PRE"
"1","6",1.049,"PRE"
"1","6",0.922,"PRE"
"1","6",0.975,"PRE"
"1","6",0.923,"PRE"
"1","6",0.877,"PRE"
"1","6",0.949,"PRE"
"1","6",0.92,"PRE"
"1","6",0.959,"PRE"
"1","6",0.932,"PRE"
"1","6",0.973,"PRE"
"1","6",0.968,"PRE"
"3","6",0.982,"TEST_81_100"
"3","6",0.885,"TEST_81_100"
"3","6",0.618,"TEST_81_100"
"3","6",0.897,"TEST_81_100"
"3","6",0.88,"TEST_81_100"
"3","6",0.938,"TEST_81_100"
"3","6",0.925,"TEST_81_100"
"3","6",0.943,"TEST_81_100"
"3","6",0.85,"TEST_81_100"
"3","6",0.785,"TEST_81_100"
"3","6",0.543,"TEST_81_100"
"3","6",0.959,"TEST_81_100"
"3","6",0.603,"TEST_81_100"
"3","6",0.979,"TEST_81_100"
"3","6",0.654,"TEST_81_100"
"3","6",0.887,"TEST_81_100"
"3","6",0.794,"TEST_81_100"
"3","6",0.984,"TEST_81_100"
"3","6",0.984,"TEST_81_100"
"4","6",0.983,"TEST_101_120"
"4","6",0.977,"TEST_101_120"
"4","6",0.679,"TEST_101_120"
"4","6",1.02,"TEST_101_120"
"4","6",0.615,"TEST_101_120"
"4","6",0.731,"TEST_101_120"
"4","6",0.917,"TEST_101_120"
"4","6",0.899,"TEST_101_120"
"4","6",0.589,"TEST_101_120"
"4","6",0.939,"TEST_101_120"
"4","6",1.002,"TEST_101_120"
"4","6",0.948,"TEST_101_120"
"4","6",0.983,"TEST_101_120"
"4","6",0.926,"TEST_101_120"
"4","6",0.372,"TEST_101_120"
"4","6",0.547,"TEST_101_120"
"4","6",0.893,"TEST_101_120"
"4","6",0.967,"TEST_101_120"
"4","6",0.838,"TEST_101_120"
"4","6",0.775,"TEST_101_120"
"5","6",1.006,"TEST_121_140"
"5","6",0.984,"TEST_121_140"
"5","6",0.986,"TEST_121_140"
"5","6",0.99,"TEST_121_140"
"5","6",0.943,"TEST_121_140"
"5","6",0.856,"TEST_121_140"
"5","6",0.77,"TEST_121_140"
"5","6",0.996,"TEST_121_140"
"5","6",0.929,"TEST_121_140"
"5","6",0.965,"TEST_121_140"
"5","6",0.804,"TEST_121_140"
"5","6",0.823,"TEST_121_140"
"5","6",0.93,"TEST_121_140"
"5","6",0.973,"TEST_121_140"
"5","6",0.916,"TEST_121_140"
"5","6",0.955,"TEST_121_140"
"5","6",0.967,"TEST_121_140"
"5","6",0.972,"TEST_121_140"
"5","6",1.044,"TEST_121_140"
"5","6",0.989,"TEST_121_140"
"6","6",0.509,"TEST_141_160"
"6","6",0.985,"TEST_141_160"
"6","6",0.747,"TEST_141_160"
"6","6",0.954,"TEST_141_160"
"6","6",1.002,"TEST_141_160"
"6","6",1,"TEST_141_160"
"6","6",0.347,"TEST_141_160"
"6","6",0.899,"TEST_141_160"
"6","6",0.912,"TEST_141_160"
"6","6",0.984,"TEST_141_160"
"6","6",0.993,"TEST_141_160"
"6","6",0.979,"TEST_141_160"
"6","6",0.98,"TEST_141_160"
"6","6",0.989,"TEST_141_160"
"6","6",0.987,"TEST_141_160"
"6","6",0.986,"TEST_141_160"
"6","6",0.926,"TEST_141_160"
"6","6",0.983,"TEST_141_160"
"6","6",0.998,"TEST_141_160"
"6","6",0.273,"TEST_141_160"
"1","7",0.993,"PRE"
"1","7",0.99,"PRE"
"1","7",0.996,"PRE"
"1","7",0.976,"PRE"
"1","7",0.993,"PRE"
"1","7",0.994,"PRE"
"1","7",1.008,"PRE"
"1","7",1.024,"PRE"
"1","7",1.005,"PRE"
"1","7",1.001,"PRE"
"1","7",0.991,"PRE"
"1","7",0.995,"PRE"
"1","7",0.972,"PRE"
"1","7",1.008,"PRE"
"1","7",1.021,"PRE"
"1","7",0.996,"PRE"
"1","7",1.024,"PRE"
"1","7",1.013,"PRE"
"1","7",0.993,"PRE"
"1","7",1.003,"PRE"
"1","7",1.001,"PRE"
"1","7",0.999,"PRE"
"1","7",0.985,"PRE"
"1","7",0.983,"PRE"
"1","7",1.006,"PRE"
"1","7",0.978,"PRE"
"1","7",0.967,"PRE"
"1","7",0.981,"PRE"
"3","7",0.796,"TEST_81_100"
"3","7",0.927,"TEST_81_100"
"3","7",0.953,"TEST_81_100"
"3","7",0.756,"TEST_81_100"
"3","7",0.968,"TEST_81_100"
"3","7",0.981,"TEST_81_100"
"3","7",0.898,"TEST_81_100"
"3","7",0.951,"TEST_81_100"
"3","7",0.885,"TEST_81_100"
"3","7",0.805,"TEST_81_100"
"3","7",0.99,"TEST_81_100"
"3","7",0.903,"TEST_81_100"
"3","7",1.068,"TEST_81_100"
"3","7",0.927,"TEST_81_100"
"3","7",0.883,"TEST_81_100"
"3","7",0.935,"TEST_81_100"
"3","7",0.951,"TEST_81_100"
"3","7",0.854,"TEST_81_100"
"3","7",0.984,"TEST_81_100"
"3","7",0.982,"TEST_81_100"
"4","7",0.988,"TEST_101_120"
"4","7",0.977,"TEST_101_120"
"4","7",0.985,"TEST_101_120"
"4","7",0.937,"TEST_101_120"
"4","7",0.976,"TEST_101_120"
"4","7",0.939,"TEST_101_120"
"4","7",0.957,"TEST_101_120"
"4","7",0.958,"TEST_101_120"
"4","7",1.021,"TEST_101_120"
"4","7",0.979,"TEST_101_120"
"4","7",0.989,"TEST_101_120"
"4","7",0.929,"TEST_101_120"
"4","7",0.9,"TEST_101_120"
"4","7",0.916,"TEST_101_120"
"4","7",0.99,"TEST_101_120"
"4","7",0.996,"TEST_101_120"
"4","7",0.999,"TEST_101_120"
"4","7",0.977,"TEST_101_120"
"4","7",1.019,"TEST_101_120"
"5","7",0.966,"TEST_121_140"
"5","7",0.989,"TEST_121_140"
"5","7",1.005,"TEST_121_140"
"5","7",0.992,"TEST_121_140"
"5","7",0.984,"TEST_121_140"
"5","7",1,"TEST_121_140"
"5","7",0.969,"TEST_121_140"
"5","7",0.976,"TEST_121_140"
"5","7",0.977,"TEST_121_140"
"5","7",0.985,"TEST_121_140"
"5","7",0.979,"TEST_121_140"
"5","7",0.989,"TEST_121_140"
"5","7",0.998,"TEST_121_140"
"5","7",0.999,"TEST_121_140"
"5","7",0.98,"TEST_121_140"
"5","7",0.994,"TEST_121_140"
"5","7",0.962,"TEST_121_140"
"5","7",1.002,"TEST_121_140"
"5","7",0.981,"TEST_121_140"
"6","7",0.994,"TEST_141_160"
"6","7",1,"TEST_141_160"
"6","7",1.014,"TEST_141_160"
"6","7",1.042,"TEST_141_160"
"6","7",1.008,"TEST_141_160"
"6","7",1.006,"TEST_141_160"
"6","7",1.024,"TEST_141_160"
"6","7",1,"TEST_141_160"
"6","7",0.969,"TEST_141_160"
"6","7",0.986,"TEST_141_160"
"6","7",1.013,"TEST_141_160"
"6","7",1.034,"TEST_141_160"
"6","7",0.964,"TEST_141_160"
"6","7",0.872,"TEST_141_160"
"6","7",0.972,"TEST_141_160"
"6","7",1.027,"TEST_141_160"
"6","7",1.008,"TEST_141_160"
"6","7",0.995,"TEST_141_160"
"6","7",1.005,"TEST_141_160"
"1","8",0.847,"PRE"
"1","8",1.027,"PRE"
"1","8",1.108,"PRE"
"1","8",0.84,"PRE"
"1","8",1.003,"PRE"
"1","8",0.999,"PRE"
"1","8",1.033,"PRE"
"1","8",0.905,"PRE"
"1","8",0.981,"PRE"
"1","8",1.031,"PRE"
"1","8",1.017,"PRE"
"1","8",0.979,"PRE"
"1","8",0.925,"PRE"
"1","8",0.833,"PRE"
"1","8",1.187,"PRE"
"1","8",0.953,"PRE"
"1","8",1.133,"PRE"
"1","8",1.098,"PRE"
"1","8",1.111,"PRE"
"1","8",0.947,"PRE"
"1","8",0.919,"PRE"
"1","8",0.935,"PRE"
"1","8",0.973,"PRE"
"1","8",0.933,"PRE"
"1","8",0.916,"PRE"
"1","8",0.924,"PRE"
"1","8",0.921,"PRE"
"1","8",1.126,"PRE"
"1","8",0.922,"PRE"
"1","8",0.938,"PRE"
"3","8",0.576,"TEST_81_100"
"3","8",0.69,"TEST_81_100"
"3","8",2.175,"TEST_81_100"
"3","8",0.8,"TEST_81_100"
"3","8",1.07,"TEST_81_100"
"3","8",0.955,"TEST_81_100"
"3","8",0.91,"TEST_81_100"
"3","8",0.853,"TEST_81_100"
"3","8",0.886,"TEST_81_100"
"3","8",1.238,"TEST_81_100"
"3","8",1.222,"TEST_81_100"
"3","8",1.279,"TEST_81_100"
"3","8",0.962,"TEST_81_100"
"3","8",0.885,"TEST_81_100"
"3","8",0.956,"TEST_81_100"
"3","8",0.911,"TEST_81_100"
"3","8",1.035,"TEST_81_100"
"3","8",0.991,"TEST_81_100"
"3","8",0.971,"TEST_81_100"
"3","8",0.794,"TEST_81_100"
"4","8",1.003,"TEST_101_120"
"4","8",0.881,"TEST_101_120"
"4","8",1.196,"TEST_101_120"
"4","8",0.908,"TEST_101_120"
"4","8",0.978,"TEST_101_120"
